Date,Price,,,,,
5/20/22,79.37,,,,,
5/19/22,79.96,,,,,
5/18/22,80.69,,,,,
5/17/22,82.93,,,,,
5/16/22,79.9,,,,,
5/13/22,80.54,,,,,
5/12/22,78.59,,,,,
5/11/22,78.89,,,,,
5/10/22,80.26,,,,,
5/9/22,81.15,,,,,
5/6/22,84.23,,,,,
5/5/22,84.94,,,,,
5/4/22,87.22,,,,,
5/3/22,83.75,,,,,
5/2/22,81.96,,,,,
4/29/22,80.59,,,,,
4/28/22,83.4,,,,,
4/27/22,82.21,,,,,
4/26/22,82.37,,,,,
4/25/22,85.05,,,,,
4/22/22,84.74,,,,,
4/21/22,88.91,,,,,
4/20/22,90.61,,,,,
4/19/22,88.91,,,,,
4/18/22,86.48,,,,,
4/14/22,84.76,,,,,
4/13/22,84.13,,,,,
4/12/22,83.93,,,,,
4/11/22,84.02,,,,,
4/8/22,84.06,,,,,
4/7/22,83.13,,,,,
4/6/22,83.13,,,,,
4/5/22,85.28,,,,,
4/4/22,87.28,,,,,
4/1/22,86.99,,,,,
3/31/22,87.4,,,,,
3/30/22,90.27,,,,,
3/29/22,91.84,,,,,
3/28/22,91.27,,,,,
3/25/22,92.38,,,,,
3/24/22,92.13,,,,,
3/23/22,92.38,,,,,
3/22/22,94.22,,,,,
3/21/22,92.61,,,,,
3/18/22,94.82,,,,,
3/17/22,93.86,,,,,
3/16/22,91.76,,,,,
3/15/22,86.33,,,,,
3/14/22,84.72,,,,,
3/11/22,85.18,,,,,
3/10/22,85.86,,,,,
3/9/22,87.4,,,,,
3/8/22,83.31,,,,,
3/7/22,83.45,,,,,
3/4/22,86.36,,,,,
3/3/22,87.78,,,,,
3/2/22,88.38,,,,,
3/1/22,87.63,,,,,
2/28/22,90.74,,,,,
2/25/22,94.55,,,,,
2/24/22,91.81,,,,,
2/23/22,93.55,,,,,
2/22/22,94.75,,,,,
2/18/22,95.42,,,,,
2/17/22,96.15,,,,,
2/16/22,101.15,,,,,
2/15/22,103.43,,,,,
2/14/22,102.57,,,,,
2/11/22,104.57,,,,,
2/10/22,107.57,,,,,
2/9/22,108.73,,,,,
2/8/22,106.35,,,,,
2/7/22,105.18,,,,,
2/4/22,104.11,,,,,
2/3/22,102.29,,,,,
2/2/22,103.92,,,,,
2/1/22,103.95,,,,,
1/31/22,102.54,,,,,
1/28/22,101.8,,,,,
1/27/22,101.15,,,,,
1/26/22,100.17,,,,,
1/25/22,99.04,,,,,
1/24/22,98.08,,,,,
1/21/22,98.86,,,,,
1/20/22,99.83,,,,,
1/19/22,95.73,,,,,
1/18/22,94.01,,,,,
1/14/22,98.88,,,,,
1/13/22,102.55,,,,,
1/12/22,103.05,,,,,
1/11/22,105.92,,,,,
1/10/22,104.13,,,,,
1/7/22,104.05,,,,,
1/6/22,103.42,,,,,
1/5/22,101.68,,,,,
1/4/22,104.26,,,,,
1/3/22,100.19,,,,,
12/31/21,98.16,,,,,
12/30/21,98.8,,,,,
12/29/21,98.73,,,,,
12/28/21,99.97,,,,,
12/27/21,100.4,,,,,
12/23/21,99.34,,,,,
12/22/21,98.3,,,,,
12/21/21,97.77,,,,,
12/20/21,95.37,,,,,
12/17/21,97.13,,,,,
12/16/21,100.3,,,,,
12/15/21,99.43,,,,,
12/14/21,98.82,,,,,
12/13/21,97.17,,,,,
12/10/21,98.43,,,,,
12/9/21,100.58,,,,,
12/8/21,101.25,,,,,
12/7/21,102.5,,,,,
12/6/21,99.27,,,,,
12/3/21,98.21,,,,,
12/2/21,98.86,,,,,
12/1/21,95.26,,,,,
11/30/21,94.82,,,,,
11/29/21,97.23,,,,,
11/26/21,97.93,,,,,
11/24/21,101.12,,,,,
11/23/21,101.86,,,,,
11/22/21,99.32,,,,,
11/19/21,96.91,,,,,
11/18/21,97.68,,,,,
11/17/21,97.68,,,,,
11/16/21,100.69,,,,,
11/15/21,100.21,,,,,
11/12/21,99.85,,,,,
11/11/21,98.88,,,,,
11/10/21,97.77,,,,,
11/9/21,99.71,,,,,
11/8/21,100.07,,,,,
11/5/21,99.87,,,,,
11/4/21,99.79,,,,,
11/3/21,102.61,,,,,
11/2/21,104.66,,,,,
11/1/21,104,,,,,
10/29/21,102.78,,,,,
10/28/21,102.5,,,,,
10/27/21,101.87,,,,,
10/26/21,103.47,,,,,
10/25/21,101.91,,,,,
10/22/21,101.8,,,,,
10/21/21,100.28,,,,,
10/20/21,100.66,,,,,
10/19/21,101.75,,,,,
10/18/21,101.41,,,,,
10/15/21,102.14,,,,,
10/14/21,101.01,,,,,
10/13/21,98.57,,,,,
10/12/21,97.78,,,,,
10/11/21,97.29,,,,,
10/8/21,100.04,,,,,
10/7/21,98.8,,,,,
10/6/21,99.1,,,,,
10/5/21,99.2,,,,,
10/4/21,97.15,,,,,
10/1/21,99.05,,,,,
9/30/21,97.31,,,,,
9/29/21,99.55,,,,,
9/28/21,102.04,,,,,
9/27/21,105.1,,,,,
9/24/21,102.91,,,,,
9/23/21,103.55,,,,,
9/22/21,100.8,,,,,
9/21/21,98.3,,,,,
9/20/21,98.63,,,,,
9/17/21,101.75,,,,,
9/16/21,102.47,,,,,
9/15/21,103.04,,,,,
9/14/21,101.91,,,,,
9/13/21,104.4,,,,,
9/10/21,103.62,,,,,
9/9/21,103.84,,,,,
9/8/21,103.57,,,,,
9/7/21,104.18,,,,,
9/3/21,104.25,,,,,
9/2/21,104.83,,,,,
9/1/21,104.31,,,,,
8/31/21,104.43,,,,,
8/30/21,104.09,,,,,
8/27/21,105.45,,,,,
8/26/21,103.84,,,,,
8/25/21,104.09,,,,,
8/24/21,103.09,,,,,
8/23/21,102.16,,,,,
8/20/21,100.66,,,,,
8/19/21,99.73,,,,,
8/18/21,101.26,,,,,
8/17/21,102.87,,,,,
8/16/21,103.72,,,,,
8/13/21,103.94,,,,,
8/12/21,104.67,,,,,
8/11/21,103.88,,,,,
8/10/21,102.04,,,,,
8/9/21,100.74,,,,,
8/6/21,99.73,,,,,
8/5/21,97.83,,,,,
8/4/21,96.29,,,,,
8/3/21,96.6,,,,,
8/2/21,96.23,,,,,
7/30/21,95.98,,,,,
7/29/21,96.28,,,,,
7/28/21,96.07,,,,,
7/27/21,96.48,,,,,
7/26/21,96.54,,,,,
7/23/21,94.55,,,,,
7/22/21,95.57,,,,,
7/21/21,95.68,,,,,
7/20/21,92.32,,,,,
7/19/21,89.35,,,,,
7/16/21,91.25,,,,,
7/15/21,92.63,,,,,
7/14/21,92.46,,,,,
7/13/21,93.21,,,,,
7/12/21,92.75,,,,,
7/9/21,90.33,,,,,
7/8/21,87.64,,,,,
7/7/21,90.03,,,,,
7/6/21,90.21,,,,,
7/2/21,92.03,,,,,
7/1/21,92.02,,,,,
6/30/21,91.69,,,,,
6/29/21,90.64,,,,,
6/28/21,87.7,,,,,
6/25/21,88.4,,,,,
6/24/21,87.08,,,,,
6/23/21,85.87,,,,,
6/22/21,85.7,,,,,
6/21/21,85.94,,,,,
6/18/21,84.09,,,,,
6/17/21,87.91,,,,,
6/16/21,91.1,,,,,
6/15/21,90.7,,,,,
6/14/21,90.72,,,,,
6/11/21,92.05,,,,,
6/10/21,91.68,,,,,
6/9/21,92.67,,,,,
6/8/21,92.79,,,,,
6/7/21,93.21,,,,,
6/4/21,93.96,,,,,
6/3/21,93.35,,,,,
6/2/21,92.76,,,,,
6/1/21,92.11,,,,,
5/28/21,90.95,,,,,
5/27/21,90.3,,,,,
5/26/21,89.35,,,,,
5/25/21,88.86,,,,,
5/24/21,89.69,,,,,
5/21/21,88.34,,,,,
5/20/21,86.47,,,,,
5/19/21,86.05,,,,,
5/18/21,86.97,,,,,
5/17/21,88.09,,,,,
5/14/21,87.35,,,,,
5/13/21,84.86,,,,,
5/12/21,83.68,,,,,
5/11/21,84.92,,,,,
5/10/21,86.47,,,,,
5/7/21,87.7,,,,,
5/6/21,86.83,,,,,
5/5/21,84.51,,,,,
5/4/21,82.64,,,,,
5/3/21,82.46,,,,,
4/30/21,82.55,,,,,
4/29/21,83.64,,,,,
4/28/21,82.73,,,,,
4/27/21,81.96,,,,,
4/26/21,81.52,,,,,
4/23/21,80.95,,,,,
4/22/21,78.29,,,,,
4/21/21,79.25,,,,,
4/20/21,77.29,,,,,
4/19/21,80.03,,,,,
4/16/21,78.59,,,,,
4/15/21,80.82,,,,,
4/14/21,80.79,,,,,
4/13/21,79.53,,,,,
4/12/21,80.18,,,,,
4/9/21,80.72,,,,,
4/8/21,80.2,,,,,
4/7/21,79.04,,,,,
4/6/21,79.09,,,,,
4/5/21,78,,,,,
4/1/21,78.22,,,,,
3/31/21,77.66,,,,,
3/30/21,79.09,,,,,
3/29/21,77.88,,,,,
3/26/21,79.98,,,,,
3/25/21,80.13,,,,,
3/24/21,79.33,,,,,
3/23/21,79.12,,,,,
3/22/21,81.92,,,,,
3/19/21,82.94,,,,,
3/18/21,83.94,,,,,
3/17/21,83.86,,,,,
3/16/21,82.54,,,,,
3/15/21,83.86,,,,,
3/12/21,84.34,,,,,
3/11/21,83.25,,,,,
3/10/21,83.09,,,,,
3/9/21,80.85,,,,,
3/8/21,81.1,,,,,
3/5/21,80.87,,,,,
3/4/21,81.11,,,,,
3/3/21,82.06,,,,,
3/2/21,80.79,,,,,
3/1/21,79.16,,,,,
2/26/21,76.87,,,,,
2/25/21,78.43,,,,,
2/24/21,79.88,,,,,
2/23/21,77.5,,,,,
2/22/21,77.4,,,,,
2/19/21,76,,,,,
2/18/21,74.83,,,,,
2/17/21,75.45,,,,,
2/16/21,76.05,,,,,
2/12/21,74.61,,,,,
2/11/21,73.72,,,,,
2/10/21,74.33,,,,,
2/9/21,74.24,,,,,
2/8/21,74.23,,,,,
2/5/21,73.22,,,,,
2/4/21,72.29,,,,,
2/3/21,70.6,,,,,
2/2/21,70.95,,,,,
2/1/21,67.67,,,,,
1/29/21,67.05,,,,,
1/28/21,69.32,,,,,
1/27/21,68.42,,,,,
1/26/21,71.21,,,,,
