Date,Price,,,,,
2/4/22,48.28,,,,,
2/3/22,46.43,,,,,
2/2/22,46.89,,,,,
2/1/22,46.94,,,,,
1/31/22,46.14,,,,,
1/28/22,45.87,,,,,
1/27/22,45.47,,,,,
1/26/22,45.9,,,,,
1/25/22,45.43,,,,,
1/24/22,44.55,,,,,
1/21/22,44.92,,,,,
1/20/22,45.75,,,,,
1/19/22,46.44,,,,,
1/18/22,46.26,,,,,
1/14/22,47.91,,,,,
1/13/22,48.76,,,,,
1/12/22,48.86,,,,,
1/11/22,49.21,,,,,
1/10/22,48.93,,,,,
1/7/22,49.18,,,,,
1/6/22,48.13,,,,,
1/5/22,47.18,,,,,
1/4/22,47.99,,,,,
1/3/22,46.18,,,,,
12/31/21,44.49,,,,,
12/30/21,44.53,,,,,
12/29/21,44.63,,,,,
12/28/21,44.7,,,,,
12/27/21,44.64,,,,,
12/23/21,44.42,,,,,
12/22/21,44.28,,,,,
12/21/21,44.19,,,,,
12/20/21,43.16,,,,,
12/17/21,43.88,,,,,
12/16/21,45,,,,,
12/15/21,43.94,,,,,
12/14/21,44.13,,,,,
12/13/21,43.58,,,,,
12/10/21,44.52,,,,,
12/9/21,44.49,,,,,
12/8/21,44.16,,,,,
12/7/21,44.71,,,,,
12/6/21,44.15,,,,,
12/3/21,43.87,,,,,
12/2/21,44.89,,,,,
12/1/21,43.84,,,,,
11/30/21,44.47,,,,,
11/29/21,45.59,,,,,
11/26/21,45.76,,,,,
11/24/21,47.63,,,,,
11/23/21,47.5,,,,,
11/22/21,46.28,,,,,
11/19/21,45.4,,,,,
11/18/21,46.32,,,,,
11/17/21,46.51,,,,,
11/16/21,47.08,,,,,
11/15/21,47.05,,,,,
11/12/21,46.91,,,,,
11/11/21,47.49,,,,,
11/10/21,47.23,,,,,
11/9/21,46.88,,,,,
11/8/21,47.34,,,,,
11/5/21,46.97,,,,,
11/4/21,47.33,,,,,
11/3/21,48.37,,,,,
11/2/21,47.88,,,,,
11/1/21,47.85,,,,,
10/29/21,47.78,,,,,
10/28/21,47.78,,,,,
10/27/21,47.04,,,,,
10/26/21,47.96,,,,,
10/25/21,47.51,,,,,
10/22/21,47.57,,,,,
10/21/21,46.83,,,,,
10/20/21,47.09,,,,,
